time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
772311.0,0.42609572,7107477.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.42687464,7107478.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.42764854,7107479.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.42843342,7107480.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.42927027,7107480.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.430027,7107481.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43082452,7107482.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4316237,7107483.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43240833,7107483.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43319345,7107484.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43399453,7107485.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4347701,7107486.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43554425,7107487.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43632674,7107487.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43710136,7107488.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43793178,7107489.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43870926,7107490.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.43950343,7107491.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44030905,7107491.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44109416,7107492.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44190526,7107493.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.442703,7107494.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44350934,7107495.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44431376,7107495.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44511104,7107496.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44594216,7107497.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4467175,7107498.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44749618,7107499.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.44830227,7107499.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4490893,7107500.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4498837,7107501.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45066905,7107502.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4514718,7107503.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45226502,7107503.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45306873,7107504.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45403433,7107505.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45468116,7107506.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.455513,7107507.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45628905,7107507.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45709395,7107508.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45788074,7107509.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45868587,7107510.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.45949578,7107511.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4602723,7107511.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.461071,7107512.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4618833,7107513.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.462677,7107514.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46348715,7107515.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46429133,7107515.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46505928,7107516.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46588397,7107517.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46668196,7107518.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46747327,7107519.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46827078,7107519.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.4690776,7107520.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.46991324,7107521.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.47068357,7107522.0,1.0,0.0,0.0,0.0,0.0
772311.0,0.47148395,7107523.0,1.0,0.0,0.0,0.0,0.0
