time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
771194.0,0.0090453625,5990073.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.00974679,5990074.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.010506868,5990074.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.011336088,5990075.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.012125254,5990076.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.012907028,5990077.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.013680458,5990077.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.01449132,5990078.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.015314341,5990079.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.016073942,5990080.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.016872168,5990081.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.017668962,5990081.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.018504858,5990082.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.019260406,5990083.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.020062685,5990084.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.020857573,5990085.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.02167511,5990085.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.022469044,5990086.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.023272991,5990087.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.024100065,5990088.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.024904013,5990089.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.025738716,5990090.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.026498318,5990090.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.027306318,5990091.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.028128624,5990092.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.028938532,5990093.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.029782772,5990094.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.030577183,5990094.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.031388044,5990095.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.032257795,5990096.0,1.0,0.0,0.0,0.0,0.0
771194.0,0.033052683,5990097.0,1.0,0.0,0.0,0.0,0.0
