time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
772056.0,0.71933484,6852774.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7200749,6852775.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.72085094,6852776.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7216866,6852777.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7224653,6852777.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.72327757,6852778.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7240441,6852779.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.72486305,6852780.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7257185,6852781.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.72652245,6852781.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.72728634,6852782.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7280917,6852783.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7288804,6852784.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7296977,6852785.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.73051286,6852786.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7313218,6852786.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7321372,6852787.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7329509,6852788.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7337594,6852789.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7345636,6852790.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.73535514,6852790.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.73615146,6852791.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7369802,6852792.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7377713,6852793.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7385864,6852794.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.73937917,6852794.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.74013877,6852795.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7409735,6852796.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7417762,6852797.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.74257255,6852798.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.7433393,6852798.0,0.0,0.0,0.0,0.0,1.0
772056.0,0.74411726,6852799.0,0.0,0.0,0.0,0.0,1.0
