time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
167342.0,0.60728145,7361295.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.60804653,7361296.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6088195,7361297.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6096051,7361297.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61039186,7361298.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61116934,7361299.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61201906,7361300.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61280394,7361301.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61362433,7361301.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.614408,7361302.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6152265,7361303.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61605716,7361304.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61681676,7361305.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61760783,7361305.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.61839294,7361306.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6192055,7361307.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.619993,7361308.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6207547,7361309.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.621567,7361309.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.62235785,7361310.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.62314224,7361311.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6239364,7361312.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.62473845,7361313.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6255231,7361313.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.62632275,7361314.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6271188,7361315.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.62793684,7361316.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.62874556,7361317.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6295543,7361317.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.63037443,7361318.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.631186,7361319.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.63199806,7361320.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.63279295,7361321.0,0.0,0.0,0.0,0.0,1.0
167342.0,0.6335938,7361321.0,0.0,0.0,0.0,0.0,1.0
