time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
828582.0,0.85053205,1356464.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.85128856,1356465.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8520961,1356466.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.85286117,1356466.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.85363007,1356467.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8544073,1356468.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8552015,1356469.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.85600567,1356470.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8567941,1356470.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.85757756,1356471.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8583691,1356472.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8591466,1356473.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8599186,1356473.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8607166,1356474.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86149764,1356475.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86228824,1356476.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86307573,1356477.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8638396,1356477.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86462617,1356478.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86541224,1356479.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86619806,1356480.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8670039,1356481.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8677826,1356481.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.86855745,1356482.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8694601,1356483.0,0.0,0.0,0.0,1.0,0.0
828582.0,0.8701327,1356484.0,0.0,0.0,0.0,1.0,0.0
